item_id,order_id,product_id,quantity,unit_price,discount_percent
788,1161,12,4,57475.71,22.6
789,749,67,2,49205.14,29.5
790,371,15,5,7615.69,2.8
791,1738,131,3,39021.91,3.1
792,483,129,1,3543.73,27.8
793,2179,3,1,75495.33,34.3
794,2029,35,3,26136.07,32.9
795,1984,141,5,56068.8,30.3
796,1047,139,3,35793.61,23.4
797,1974,141,4,57320.68,3.2
798,2045,87,3,27857.18,33.3
799,1753,129,5,3310.05,21.0
800,1142,85,4,72233.5,9.4
801,558,149,2,52968.58,0.1
802,746,117,1,63140.12,10.0
803,112,29,3,43291.47,31.5
804,2945,90,1,63656.26,32.1
805,984,16,-4,42450.57,24.5
806,951,27,2,61634.93,37.0
807,1803,46,4,58604.89,25.9
808,1443,108,1,23919.12,25.0
809,2014,140,5,19693.97,31.9
810,1307,77,5,680.24,9.3
811,1215,21,1,68953.87,27.2
812,702,134,4,6912.99,37.0
813,1598,135,2,37218.42,39.7
814,1840,10,1,42665.89,33.6
815,2276,118,2,56131.6,0.7
816,2143,112,2,32307.57,30.0
817,2219,87,2,23240.03,39.3
818,2072,124,2,9902.12,3.2
819,2728,138,2,40821.24,32.5
820,2608,95,3,40530.19,38.2
821,1856,128,1,51024.27,13.6
822,895,16,4,42039.54,33.0
823,1836,6,2,47690.54,29.1
824,1190,106,2,32914.69,35.7
825,1201,27,4,52951.02,38.2
826,2612,74,4,33724.53,31.5
827,42,77,3,899.12,10.6
828,935,54,2,11369.72,27.6
829,1443,137,-4,57766.48,16.9
830,1073,81,5,52637.12,6.4
831,99,143,2,53450.07,28.7
832,2359,131,1,28631.79,20.0
833,2230,58,4,53947.8,35.6
834,157,139,1,43403.25,18.3
835,1654,118,4,53768.47,18.4
836,1499,111,3,21609.66,26.7
837,1396,146,5,7695.97,35.6
838,2820,100,1,33037.57,14.6
839,305,144,3,50839.85,5.2
840,588,16,5,42054.36,31.0
841,395,18,2,55219.78,15.0
842,611,16,1,39736.15,18.9
843,1074,119,5,39317.71,12.0
844,1485,62,1,11646.69,11.4
845,3360,45,4,7675.02,31.8
846,722,23,1,50791.49,6.6
847,2328,16,3,38122.97,36.5
848,2685,61,3,78600.92,22.1
849,467,53,2,26510.57,14.7
850,2809,111,4,21918.14,7.4
851,476,30,2,26885.25,28.3
852,162,24,3,52262.85,21.0
853,2641,136,5,7872.1,32.4
854,2345,28,5,67228.32,26.8
855,2301,53,2,18619.87,34.5
856,1231,18,-1,62838.9,27.6
857,472,130,4,35672.24,34.7
858,651,6,2,59116.16,23.7
859,314,66,4,76199.27,33.1
860,2881,40,4,51084.06,15.1
861,107,51,5,4838.75,38.9
862,225,81,4,57227.58,38.2
863,1553,53,4,18243.42,13.8
864,2447,102,5,20400.93,39.5
865,243,8,3,13521.74,1.1
866,1124,13,2,58991.17,8.6
867,1383,137,3,66646.17,27.7
868,2667,44,3,26666.72,23.1
869,1332,139,2,46589.42,13.5
870,462,55,1,23122.29,31.3
871,2128,43,2,59648.58,36.4
872,1624,145,2,45374.87,0.7
873,1046,113,3,13301.56,10.9
874,2916,69,2,54630.4,1.5
875,1414,44,4,31540.37,14.3
876,455,69,1,59695.15,4.5
877,1554,18,5,41613.65,15.5
878,1537,20,5,9332.61,0.9
879,2583,70,3,22564.97,15.9
880,1047,60,1,55235.79,7.9
881,2589,81,3,45260.63,16.4
882,3004,23,4,35304.26,19.9
883,2141,97,4,19330.55,27.6
884,1823,54,5,12683.05,31.4
885,2782,116,5,47926.86,28.6
886,1478,9,1,44650.93,31.6
887,79,62,5,12333.25,7.6
888,1899,9,4,33504.16,22.8
889,2908,32,2,20283.19,11.4
890,1349,76,1,50424.42,19.0
891,1783,34,2,50177.95,4.5
892,2943,18,4,56184.17,23.2
893,1307,150,3,7240.11,28.5
894,1731,72,5,42471.68,27.5
895,371,114,5,52611.84,27.3
896,1384,115,1,22842.84,34.3
897,2320,78,1,49751.63,6.9
898,1005,81,2,55836.95,35.7
899,693,137,3,67535.69,23.0
900,198,36,3,9473.68,38.0
901,1400,133,1,36059.53,38.4
902,2138,72,1,28151.75,4.6
903,1644,66,1,56428.23,34.3
904,1874,93,2,70605.18,36.7
905,2747,133,3,42096.17,19.9
906,1198,144,4,63592.65,22.4
907,1396,63,1,42479.86,29.1
908,670,43,5,50202.49,16.4
909,608,139,2,38700.01,22.8
910,1679,79,5,38142.87,28.7
911,1935,3,5,74089.07,1.9
912,249,136,4,7596.6,17.4
913,673,10,1,46492.19,20.6
914,634,112,3,26122.88,37.4
915,243,122,3,38334.15,17.7
916,2773,71,5,38081.24,17.9
917,2366,90,1,50670.18,5.3
918,736,102,2,22621.12,29.7
919,1415,44,3,37093.77,0.4
920,1891,67,1,59365.17,3.5
921,609,70,4,23558.73,28.3
922,2355,7,3,47890.72,16.0
923,856,50,4,52372.68,5.2
924,1640,41,5,44718.14,31.5
925,2762,46,5,43283.26,32.4
926,2863,14,5,35304.25,10.0
927,1826,3,2,56675.96,27.3
928,2108,54,3,13606.14,3.3
929,2243,4,2,48717.85,32.0
930,2815,30,4,31986.73,0.7
931,1212,95,3,47716.86,27.6
932,2854,139,4,45682.39,11.6
933,2578,116,5,53244.65,24.7
934,2156,143,5,44042.19,24.5
935,2773,133,2,41170.27,9.5
936,2383,108,3,34467.01,29.1
937,3224,112,5,31000.73,1.5
938,1220,127,1,55060.04,23.1
939,2292,150,5,7958.74,9.2
940,1924,98,1,37414.9,16.0
941,844,147,4,48130.33,24.6
942,824,143,3,52666.42,14.5
943,813,20,5,11471.42,6.0
944,600,120,4,71786.41,29.7
945,2691,119,2,39371.05,11.4
946,876,17,-4,16519.44,5.0
947,2128,111,1,19055.8,34.4
948,1833,143,2,60653.72,24.6
949,1984,111,5,22916.12,19.8
950,2897,94,5,58204.18,30.0
951,1715,112,3,32069.57,8.5
952,1805,141,3,56476.67,1.2
953,360,142,5,54492.89,18.0
954,2211,129,4,2863.28,14.2
955,1307,55,4,21889.57,6.0
956,2642,100,5,35873.91,37.2
957,1468,65,5,47702.71,7.5
958,132,61,-1,65906.44,8.4
959,1191,98,3,42967.4,19.1
960,1763,150,1,6986.07,4.6
961,974,148,4,38306.51,22.0
962,2876,18,1,55933.92,4.9
963,888,96,5,44093.8,16.0
964,1286,81,1,56706.25,34.2
965,434,8,3,10741.05,3.8
966,2290,15,1,6001.19,30.8
967,2562,96,3,41637.42,26.9
968,2361,106,1,33088.45,19.7
969,2630,80,2,21034.91,6.5
970,2288,94,1,41842.54,38.5
971,305,50,3,56772.64,22.5
972,1087,11,2,36687.87,37.4
973,2277,90,4,62955.96,16.0
974,743,107,2,45823.57,36.7
975,1518,19,4,48533.62,4.7
976,260,139,1,31962.44,26.7
977,2784,57,2,15817.13,29.8
978,556,16,2,33468.73,32.6
979,2696,130,1,34283.29,28.2
980,1658,141,3,37284.9,3.6
981,890,109,1,9407.84,4.1
982,55,65,4,41494.44,28.1
983,419,66,5,49739.76,22.6
984,1444,8,1,15663.88,29.6
985,143,106,4,37735.39,23.8
986,2238,90,1,68944.73,39.3
987,2535,5,3,3916.49,26.0
988,781,137,4,52729.47,35.1
989,393,101,3,51496.96,25.2
990,2754,97,3,20066.47,38.6
991,2494,115,1,29225.77,5.5
992,33,49,5,60300.26,16.0
993,2766,106,1,32315.57,6.3
994,2801,76,1,47670.13,19.9
995,605,83,2,15235.16,13.7
996,3,134,5,5747.23,15.6
997,1483,15,-2,5862.25,29.3
998,360,49,5,73469.41,0.7
999,942,74,2,38243.88,28.4
1000,602,149,3,38080.7,4.4
1001,2625,20,1,10409.94,31.6
1002,807,120,4,69955.23,27.6
1003,396,30,5,31199.38,19.7
1004,2118,21,1,68274.41,22.7
1005,1673,89,5,57924.1,17.4
1006,2065,122,3,32724.69,34.7
1007,1231,129,5,3316.72,39.7
1008,1274,76,2,68406.2,4.7
1009,2784,143,-5,57462.09,10.0
1010,2160,48,4,56573.86,17.7
1011,1552,12,5,53851.89,12.8
1012,324,34,4,39901.56,33.7
1013,2276,93,1,64768.22,5.5
1014,142,124,1,11826.22,8.8
1015,1588,21,3,60870.21,34.7
1016,2900,119,2,41742.66,24.5
1017,2800,93,2,53533.08,37.3
1018,2521,120,1,45731.65,31.7
1019,2457,128,5,44575.96,28.7
1020,2145,130,4,25099.11,28.4
1021,474,94,2,56470.82,18.3
1022,523,126,5,41549.59,8.4
1023,939,83,1,16263.71,11.6
1024,1279,135,4,28557.08,18.9
1025,1881,5,4,3770.97,30.5
1026,3496,116,2,58642.57,34.1
1027,2816,138,5,38540.84,34.3
1028,676,124,3,10425.4,10.5
1029,810,3,3,76380.86,17.2
1030,1648,103,4,29728.19,14.1
1031,1034,68,3,25781.02,23.1
1032,2134,80,4,24613.06,10.5
1033,963,120,1,60847.87,12.3
1034,1542,65,5,49918.34,29.1
1035,2263,96,3,55533.75,20.0
1036,855,105,4,47042.92,19.6
1037,1951,125,2,10510.39,2.9
1038,1989,66,1,79414.79,32.6
1039,2673,140,2,19303.26,5.2
1040,2784,126,1,40651.29,3.8
1041,1370,79,1,40523.08,8.0
1042,641,20,5,10300.42,34.6
1043,1575,65,-5,54452.74,39.2
1044,367,88,4,62821.16,1.1
1045,1561,119,4,49598.14,23.4
1046,743,50,4,62251.54,2.3
1047,2318,113,3,17540.58,18.8
1048,1492,93,4,74021.64,35.1
1049,2791,86,5,55790.26,27.0
1050,2991,106,5,24789.1,20.3
1051,2813,141,1,45840.57,13.7
1052,1421,129,4,3088.37,33.2
1053,2855,50,4,78655.35,2.0
1054,1621,127,3,61712.21,31.9
1055,2687,100,3,37900.07,38.9
1056,2574,62,4,12333.13,25.9
1057,97,94,4,47743.87,22.4
1058,2148,102,2,19547.1,35.1
1059,1432,72,1,36385.97,0.3
1060,2988,137,4,55118.17,24.3
1061,1241,135,3,25757.75,8.9
1062,1126,23,4,40799.54,28.3
1063,188,37,5,26535.76,25.3
1064,1194,102,4,21127.02,31.5
1065,153,64,2,34612.72,31.4
1066,1375,38,5,72064.46,2.1
1067,2004,112,5,20465.78,13.1
1068,1075,119,4,45375.15,9.4
1069,1080,65,3,40582.42,10.8
1070,862,88,3,39237.06,27.5
1071,1915,8,5,15048.06,18.8
1072,2866,139,1,43529.71,9.6
1073,895,146,2,6757.54,23.9
1074,2754,27,2,71783.62,16.4
1075,3470,130,1,35450.75,1.8
1076,2627,94,1,44524.57,19.8
1077,2204,78,3,46994.92,0.4
1078,1439,119,3,39552.33,0.3
1079,530,123,1,51104.78,34.7
1080,1003,100,3,46008.74,17.1
1081,2557,129,3,3801.29,22.0
1082,2407,56,2,31427.18,25.1
1083,3366,88,5,42475.45,29.7
1084,2659,10,5,55480.58,16.1
1085,2460,43,3,62998.68,10.6
1086,1803,31,3,38011.31,32.2
1087,670,7,5,49521.78,39.1
1088,525,52,5,2762.29,39.9
1089,518,15,1,5744.07,9.5
1090,1420,77,4,745.48,17.7
1091,838,135,2,40090.33,25.5
1092,430,96,5,62923.21,27.1
1093,1789,71,5,55552.04,20.2
1094,2649,120,5,64513.18,3.2
1095,999,14,1,56105.52,34.1
1096,1073,129,1,3207.12,33.0
1097,1154,150,3,9530.34,5.4
1098,1190,11,-3,29662.41,16.5
1099,1444,54,3,12538.82,2.5
1100,625,115,3,23231.21,18.1
1101,1525,148,3,39232.77,5.0
1102,1182,64,4,39720.33,2.5
1103,1492,73,3,58970.33,18.5
1104,433,112,2,25295.61,16.9
1105,1352,94,3,56824.69,31.1
1106,86,97,2,15264.9,19.6
1107,809,17,3,20785.35,8.1
1108,2610,13,3,45050.78,9.6
1109,1378,94,2,65713.85,22.3
1110,1528,124,4,11130.02,32.8
1111,1236,149,5,34376.39,11.7
1112,1351,121,2,14958.85,18.3
1113,1572,12,5,60153.22,2.7
1114,2359,133,5,43213.88,39.2
1115,2261,51,1,4698.11,6.9
1116,136,49,2,72410.25,17.3
1117,10,61,4,67142.74,39.8
1118,866,136,4,6443.6,16.5
1119,1119,35,5,38219.19,3.7
1120,1658,112,3,23595.53,12.3
1121,2656,144,2,49986.75,17.4
1122,2668,84,5,5846.82,12.1
1123,1590,135,1,32187.34,15.4
1124,2331,86,3,54041.08,12.4
1125,42,40,5,58192.53,37.5
1126,2414,100,5,38005.88,26.5
1127,2362,38,2,55546.3,5.5
1128,852,59,5,48533.91,15.5
1129,1695,126,5,41833.29,9.8
1130,1343,150,3,8068.72,16.0
1131,1524,118,5,70015.78,14.1
1132,1621,123,3,64693.55,10.6
1133,679,120,4,45958.34,14.2
1134,728,11,2,26778.17,17.3
1135,1511,36,3,7738.03,22.9
1136,2693,6,4,60154.84,9.0
1137,204,140,3,13507.45,33.3
1138,1949,109,2,11822.68,23.6
1139,528,54,-1,11479.89,39.3
1140,318,126,3,27112.24,21.1
1141,2681,76,4,63466.65,13.4
1142,739,90,4,70390.03,11.6
1143,794,12,1,48215.96,35.9
1144,165,110,5,15526.16,39.1
1145,1867,74,2,32688.09,39.9
1146,180,73,5,50576.68,32.0
1147,1440,102,2,25154.21,36.2
1148,91,108,3,31732.94,6.0
1149,222,62,4,13202.13,29.0
1150,3492,92,4,59312.36,23.2
1151,291,46,5,40746.62,34.8
1152,987,94,2,62442.88,27.9
1153,1518,70,5,24307.7,34.8
1154,230,114,2,71506.11,21.1
1155,1622,68,5,28779.56,27.4
1156,585,9,1,39605.14,20.2
1157,2486,57,4,15769.64,9.0
1158,27,81,3,50176.7,28.0
1159,2213,73,3,47061.28,1.3
1160,1895,3,3,73980.8,7.4
1161,695,142,2,76352.36,25.1
1162,1840,139,5,37612.25,17.8
1163,2022,61,5,80621.29,2.8
1164,1488,22,5,11037.91,28.7
1165,1540,74,1,37896.59,10.3
1166,2885,76,3,73721.84,13.4
1167,1914,6,4,56597.05,10.4
1168,3276,83,2,17693.32,32.8
1169,2587,99,1,64713.29,34.4
1170,2484,57,1,17968.38,11.1
1171,276,120,2,46316.71,16.2
1172,2738,135,4,32442.12,3.4
1173,2858,99,1,57001.8,25.9
1174,1644,79,4,38751.61,38.5
1175,2306,29,2,64309.35,32.6
1176,1509,103,5,24133.41,31.9
1177,2498,45,1,6851.85,18.7
1178,2151,107,2,42910.97,5.2
1179,1074,131,3,36151.99,15.0
1180,2731,86,3,66070.18,15.5
1181,509,46,1,47332.41,2.5
1182,2624,148,4,27187.0,3.6
1183,775,54,1,12547.19,30.6
1184,1315,101,5,43129.15,19.1
1185,1358,46,2,49126.56,11.1
1186,1967,130,2,25575.37,34.2
1187,1509,32,5,21874.19,5.5
1188,1885,131,1,35834.01,11.1
1189,1530,15,4,5791.04,19.3
1190,1232,53,2,18396.99,25.6
1191,2850,20,3,9216.76,23.5
1192,206,70,2,24143.93,14.9
1193,764,66,5,54651.35,35.6
1194,2134,138,1,42815.07,9.1
1195,1117,69,1,77651.38,12.0
1196,2429,122,2,29631.65,6.0
1197,3436,135,5,37832.98,16.6
1198,466,55,5,26700.71,38.1
1199,2060,20,3,9396.79,7.5
1200,2634,24,4,68565.63,27.5
1201,1370,83,-2,16439.1,4.9
1202,1595,44,0,25207.34,33.5
1203,2730,76,4,53105.06,38.1
1204,1062,121,1,15843.67,10.0
1205,316,14,3,45025.21,5.3
1206,350,46,2,38708.27,19.5
1207,171,87,1,26545.31,13.4
1208,808,112,1,24861.24,37.6
1209,1766,82,4,39006.3,14.9
1210,244,85,3,60621.45,32.6
1211,421,73,5,48188.85,4.5
1212,3044,56,3,47021.02,23.1
1213,690,106,1,29772.7,32.8
1214,176,39,5,22363.13,17.4
1215,2133,101,5,40520.55,21.7
1216,2458,32,4,19660.65,38.0
1217,1279,70,5,26206.4,12.5
1218,2293,7,1,72244.91,35.3
1219,2186,44,2,36126.64,37.4
1220,605,65,4,44661.88,9.7
1221,3072,81,3,44431.95,17.6
1222,1577,8,2,12328.34,26.1
1223,2417,138,4,46855.7,12.1
1224,2045,125,1,13207.24,7.1
1225,84,62,1,16056.66,2.9
1226,2451,127,2,70257.16,39.0
1227,1419,75,4,6471.09,21.3
1228,1989,112,2,29424.4,7.4
1229,2259,44,5,34772.23,25.9
1230,1882,141,-5,51153.28,29.5
1231,952,91,4,60001.3,20.8
1232,290,21,5,75623.75,26.0
1233,1916,15,4,5882.81,0.1
1234,3286,142,3,76980.01,24.4
1235,1420,117,4,64632.61,30.7
1236,1333,149,5,39890.08,11.2
1237,668,95,3,42552.2,33.0
1238,2509,18,1,48658.27,27.6
1239,408,7,4,63572.09,9.2
1240,940,103,-5,31009.43,29.4
1241,2035,37,3,22956.46,19.5
1242,162,51,2,5318.35,4.5
1243,2156,146,3,9331.3,17.7
1244,570,31,2,26283.98,23.3
1245,891,19,5,40246.07,39.6
1246,2192,129,2,3126.77,30.7
1247,1063,7,5,46861.59,9.7
1248,1525,24,1,63142.9,12.2
1249,358,115,5,18688.01,17.0
1250,2628,50,1,53836.22,19.1
1251,3341,33,3,355.87,19.8
1252,1252,34,4,41099.75,32.2
1253,269,4,1,58235.46,14.7
1254,1243,35,4,26775.76,27.4
1255,1464,109,4,13876.03,15.1
1256,2458,144,5,71130.87,34.0
1257,1794,95,2,48124.14,3.1
1258,345,137,2,72110.2,32.0
1259,921,10,1,41465.98,29.6
1260,347,117,2,79566.83,36.0
1261,2371,104,1,8838.39,4.3
1262,2089,85,5,75945.26,25.5
1263,575,9,3,40810.81,30.7
1264,2762,145,1,35501.25,12.6
1265,575,14,1,51677.12,22.4
1266,1419,92,3,54016.37,27.0
1267,148,116,5,70112.6,18.2
1268,2153,138,5,57714.71,28.6
1269,434,9,4,48802.92,0.4
1270,2534,80,1,19918.16,11.8
1271,2739,126,1,35410.52,37.7
1272,1273,142,4,61792.6,38.0
1273,1198,77,4,849.4,21.9
1274,65,31,4,33190.57,6.3
1275,1169,76,1,52959.21,33.6
1276,2320,124,3,10923.74,2.4
1277,1069,59,1,49181.6,23.8
1278,2349,37,5,24571.57,11.3
1279,2786,50,5,50016.5,9.8
1280,1464,98,1,51318.05,18.5
1281,1945,15,3,4886.99,10.8
1282,1562,121,3,13111.36,3.7
1283,506,19,3,58049.72,23.7
1284,564,8,4,12775.3,26.0
1285,1477,33,3,245.47,17.0
1286,1001,94,5,62887.04,31.0
1287,446,81,5,54723.72,10.8
1288,350,137,3,52376.55,31.0
1289,632,103,5,27994.17,10.8
1290,2691,80,2,24478.47,13.9
1291,1425,131,2,29115.34,25.1
1292,2122,8,4,12492.91,28.6
1293,2583,116,3,71600.45,11.8
1294,2883,122,4,33382.75,10.9
1295,1005,9,3,39637.49,0.3
1296,556,100,4,36207.74,18.3
1297,2036,119,5,47988.69,11.6
1298,413,36,-3,8074.69,14.4
1299,812,112,4,20448.09,24.6
1300,2590,65,4,46347.49,5.4
1301,427,123,1,54362.49,8.7
1302,947,150,5,7706.23,37.9
1303,2348,92,2,41382.73,20.0
1304,2974,68,3,27674.89,14.2
1305,2077,30,2,27237.5,35.0
1306,589,113,5,15811.72,37.3
1307,874,54,2,12706.06,16.3
1308,2730,71,3,58452.82,26.6
1309,1548,60,1,55364.04,37.5
1310,2179,42,3,19534.32,14.3
1311,2942,35,4,33309.91,7.3
1312,1086,56,2,48894.11,18.3
1313,1805,134,5,7698.03,7.5
1314,169,4,1,45239.53,2.7
1315,1030,134,5,5942.62,31.6
1316,2035,18,3,48915.76,1.1
1317,2292,50,4,50209.91,22.7
1318,859,60,2,54362.18,19.1
1319,351,80,1,20137.06,27.4
1320,1529,7,4,61485.4,24.3
1321,2297,123,2,48214.74,23.4
1322,738,63,3,52798.39,5.3
1323,2543,133,3,38786.48,31.6
1324,57,142,1,64829.79,35.4
1325,1378,4,3,46069.13,1.0
1326,1734,127,5,61484.47,13.6
1327,21,87,1,28382.19,24.7
1328,1017,101,3,40706.38,7.1
1329,2213,32,2,20101.05,36.8
1330,2713,83,3,22016.73,19.5
1331,1212,52,3,4068.12,36.9
1332,1840,66,4,78494.9,26.9
1333,2853,93,4,62646.24,30.1
1334,1789,118,4,74698.17,17.9
1335,2204,82,4,32846.81,11.1
1336,1767,69,5,63075.43,35.8
1337,1797,140,-4,12913.09,25.1
1338,2085,115,5,22475.71,27.9
1339,904,41,2,38925.97,4.7
1340,757,19,-2,41862.11,13.7
1341,1430,30,2,30267.8,31.0
1342,3277,1,3,8687.82,8.5
1343,842,8,3,11616.08,9.8
1344,775,33,3,303.3,10.7
1345,1818,113,1,16409.75,17.0
1346,1546,26,2,30481.51,39.7
1347,325,125,3,13904.71,3.3
1348,1563,62,4,13860.38,36.3
1349,1234,2,3,79082.36,17.5
1350,2209,128,3,43270.49,35.3
1351,2973,129,2,3281.7,27.4
1352,559,53,5,25547.35,21.0
1353,503,81,-1,52160.7,4.9
1354,2851,2,3,63694.12,31.2
1355,1979,19,3,46933.88,26.0
1356,3162,107,2,41146.19,16.1
1357,1803,103,4,27482.38,14.9
1358,1642,65,4,46618.36,0.3
1359,2625,36,3,10292.07,7.4
1360,2348,138,5,47443.73,19.5
1361,1130,37,4,23304.34,14.5
1362,698,138,2,46263.91,27.4
1363,1962,36,4,8952.45,6.5
1364,228,50,2,50929.78,9.6
1365,445,29,5,59552.07,14.1
1366,2143,128,2,43550.89,22.8
1367,790,106,3,34289.47,20.9
1368,2343,140,5,14420.37,26.3
1369,1738,111,2,24643.92,33.6
1370,2911,138,3,45582.03,36.9
1371,189,32,5,23473.53,36.6
1372,1740,79,4,42612.51,7.8
1373,2199,73,5,47558.63,19.4
1374,1972,145,5,43225.15,32.5
1375,2026,20,1,12240.1,12.5
1376,522,3,4,54233.7,5.0
1377,309,147,3,34531.1,15.3
1378,2962,70,2,23004.45,13.5
1379,966,55,3,26975.29,7.5
1380,986,138,-3,37730.41,19.8
1381,2159,73,3,45559.16,35.4
1382,1420,13,-3,57009.71,24.0
1383,755,132,5,26375.97,24.3
1384,1106,2,2,64132.63,0.5
1385,713,61,2,71407.8,34.8
1386,2006,112,3,24386.85,5.1
1387,1383,83,1,16670.83,7.2
1388,1391,64,5,41607.19,10.7
1389,569,18,1,48524.81,34.2
1390,1789,41,5,38981.79,13.2
1391,1829,122,5,28475.12,34.6
1392,459,29,4,43162.12,27.9
1393,359,74,1,40607.65,37.6
1394,2893,101,3,49818.82,28.7
1395,1029,56,3,38683.07,29.9
1396,2410,24,2,51220.74,28.3
1397,616,43,4,63242.22,12.8
1398,2570,130,4,37320.76,19.3
1399,772,139,2,44890.91,1.7
1400,2598,36,4,9128.08,17.8
1401,2260,106,2,26613.54,18.5
1402,1726,56,3,35293.36,31.6
1403,2165,73,1,69848.35,29.4
1404,2028,53,1,21073.58,4.3
1405,1622,146,3,9027.84,36.5
1406,52,11,2,38654.41,12.6
1407,1115,133,2,30915.98,7.4
1408,3000,68,4,27709.54,33.6
1409,942,125,1,10675.25,37.4
1410,2535,121,1,11357.65,7.2
1411,2540,52,2,3236.65,7.6
1412,1513,9,3,35010.52,22.3
1413,2773,85,1,61330.47,37.4
1414,2044,104,-5,7631.43,17.5
1415,1766,101,3,39987.86,37.2
1416,2315,80,4,17178.79,29.7
1417,1340,86,3,63834.52,22.8
1418,2317,38,2,54558.14,6.4
1419,2941,106,5,39215.73,2.2
1420,789,62,3,12187.79,16.6
1421,1222,99,1,45491.81,15.8
1422,2130,134,5,7674.76,10.0
1423,78,63,5,54843.74,17.1
1424,356,59,3,52809.6,21.6
1425,416,140,1,14810.0,7.6
1426,554,53,4,23090.12,25.3
1427,373,41,1,33019.9,20.0
1428,2569,40,1,47969.42,37.1
1429,2610,56,3,44328.62,7.1
1430,1002,32,4,22925.0,4.5
1431,1004,26,4,28344.39,36.2
1432,3358,2,5,77412.33,3.2
1433,871,45,3,8944.33,8.7
1434,1971,30,1,30350.66,12.2
1435,2566,15,5,7575.4,5.6
1436,1043,14,2,36191.85,20.8
1437,2979,52,5,3104.93,8.2
1438,52,7,5,57062.86,10.6
1439,2799,90,4,56571.05,26.2
1440,903,29,4,41924.33,6.6
1441,686,99,1,56661.29,16.0
1442,1774,120,5,67631.79,23.9
1443,774,130,3,29695.12,9.4
1444,2519,147,4,40041.9,13.5
1445,2760,4,2,51142.93,31.2
1446,1833,83,1,20971.7,6.6
1447,1830,16,4,30181.34,24.4
1448,3336,59,4,60569.93,33.2
1449,1319,84,1,6405.29,17.7
1450,1814,63,2,60925.01,4.7
1451,535,3,1,59570.86,7.7
1452,1571,137,5,45450.89,7.2
1453,271,121,3,15512.67,3.1
1454,1610,70,4,24435.46,22.2
1455,367,42,3,29929.39,26.4
1456,2225,21,5,82688.2,23.1
1457,1124,86,4,67378.97,17.6
1458,1386,34,4,45109.43,1.6
1459,1730,79,4,36763.1,31.9
1460,843,143,3,38880.25,20.2
1461,557,83,2,21562.47,25.4
1462,1097,135,4,34072.73,20.1
1463,703,49,3,57301.68,25.1
1464,123,63,4,52289.73,24.3
1465,1173,137,2,52682.46,22.3
1466,2774,89,2,38445.04,22.1
1467,638,122,2,29445.4,35.8
1468,232,27,2,62653.99,4.7
1469,1534,102,3,23432.09,7.1
1470,702,136,2,7338.29,18.4
1471,1488,31,3,37002.08,37.4
1472,1391,68,3,35701.99,19.1
1473,332,142,3,65006.11,12.0
1474,1504,20,1,9737.75,10.9
1475,1031,100,5,36026.07,17.7
1476,1324,55,5,23455.76,15.0
1477,1476,62,1,16200.31,10.4
1478,2167,57,4,21733.38,27.5
1479,1907,143,3,43009.04,1.0
1480,1657,77,2,877.9,27.2
1481,1264,53,1,25894.14,0.5
1482,1595,30,4,35856.39,16.5
1483,2487,27,2,77506.22,20.8
1484,2576,10,1,43955.43,10.7
1485,420,28,-3,73937.36,7.6
1486,3131,14,4,39338.12,24.8
1487,2095,59,1,52140.84,15.6
1488,2528,141,3,42969.24,15.8
1489,2608,116,3,62482.66,25.9
1490,1105,35,1,30250.41,19.5
1491,1734,18,3,57956.98,28.2
1492,2903,70,3,23465.87,8.5
1493,2494,129,-2,2758.83,19.1
1494,2627,137,2,68640.14,18.8
1495,1512,56,0,42877.9,11.2
1496,969,88,4,62620.43,21.2
1497,2536,99,1,54780.22,14.3
1498,1609,5,3,5213.15,3.5
1499,1596,43,4,56729.26,36.6
1500,536,72,3,32812.53,31.4
1501,1530,62,3,12742.5,18.1
1502,156,115,4,26514.64,30.9
1503,1991,65,3,48423.79,13.2
1504,2257,75,5,5243.52,26.4
1505,647,123,2,62869.8,30.4
1506,664,54,4,15242.66,23.4
1507,583,16,5,40005.51,0.0
1508,1403,147,2,48940.34,29.6
1509,2846,140,2,15568.29,19.3
1510,2520,73,3,55347.01,6.7
1511,577,6,2,49860.36,3.0
1512,2032,49,5,64803.27,14.0
1513,2700,56,1,44577.89,24.5
1514,1576,13,2,70977.04,27.1
1515,1196,73,3,46151.73,34.6
1516,66,51,4,3593.14,29.2
1517,2378,62,4,16706.14,16.5
1518,1864,62,3,16195.27,12.4
1519,239,54,5,11775.56,34.4
1520,2957,29,1,42154.03,23.0
1521,202,138,2,49687.02,26.1
1522,2781,18,5,47653.62,1.1
1523,72,111,-4,16560.07,28.7
1524,1217,79,4,46112.84,37.5
1525,2304,63,3,56173.17,35.2
1526,224,45,1,7676.38,19.1
1527,138,41,3,34334.82,18.5
1528,741,138,5,41658.82,26.8
1529,1230,92,4,60469.4,23.3
1530,1132,81,4,58832.22,11.9
1531,976,150,3,6505.11,12.1
1532,2156,97,3,16849.54,0.4
1533,2000,89,1,52755.01,18.1
1534,2782,59,2,47060.69,36.1
1535,2858,8,3,10667.15,36.0
1536,989,70,4,26289.75,16.5
1537,1997,33,1,333.29,19.3
1538,1183,46,2,56367.21,30.2
1539,1387,24,1,71059.47,20.8
1540,1918,29,3,56830.94,3.2
1541,2385,78,5,59579.22,9.6
1542,1400,146,3,9863.84,34.5
1543,1369,107,2,49612.31,37.2
1544,2487,104,2,6162.81,28.4
1545,1278,143,4,59492.42,21.0
